index,label,float_hls_pred,float_python_pred,float_max_abs_logit_error,fixed_hls_pred,fixed_python_pred,fixed_raw_mismatch,fixed_max_abs_raw_diff
3053,5,5,5,2.880456543508103e-06,5,5,0,0
3054,7,7,7,1.9075244139798997e-06,7,7,0,0
3055,7,7,7,2.8573193358027993e-06,7,7,0,0
3056,9,9,9,1.9043945318486522e-06,9,9,0,0
3057,2,2,2,2.0220678711435625e-06,2,2,0,0
3058,6,6,6,1.4297689818754122e-06,6,6,0,0
3059,7,7,7,1.4349157710924487e-06,7,7,0,0
3060,9,9,9,7.160406494399751e-07,9,9,0,0
3061,7,7,7,1.9046630859165248e-06,7,7,0,0
3062,8,8,8,1.4288507079740498e-06,8,8,0,0
3063,6,6,6,1.914172363726152e-06,6,6,0,0
3064,8,8,8,1.910615234024249e-06,8,8,0,0
3065,8,8,8,1.906196288814499e-06,8,8,0,0
3066,4,4,4,1.6640045163995865e-06,4,4,0,0
3067,6,6,6,3.862976074131552e-06,6,6,0,0
3068,8,8,8,9.97058105411952e-07,8,8,0,0
3069,4,4,4,1.914599609520451e-06,4,4,0,0
3070,1,1,1,9.561547855696517e-07,1,1,0,0
3071,2,2,2,3.8174804686264e-06,2,2,0,0
3072,8,8,8,2.894165039180052e-06,8,8,0,0
3073,1,1,1,2.858217772683247e-06,1,1,0,0
3074,3,3,3,3.8507812512023065e-06,3,3,0,0
3075,9,9,9,1.5510223387860123e-06,9,9,0,0
3076,4,4,4,1.936157227433455e-06,4,4,0,0
3077,0,0,0,1.4294140626702756e-06,0,0,0,0
3078,3,3,3,9.560156248866747e-07,3,3,0,0
3079,7,7,7,7.625952147094495e-06,7,7,0,0
3080,3,3,3,1.8895996092282985e-06,3,3,0,0
3081,2,2,2,1.924047850820898e-06,2,2,0,0
3082,3,3,3,1.8768310532379928e-06,3,3,0,0
3083,3,3,3,1.8743530265652453e-06,3,3,0,0
3084,7,7,7,1.1959045411735758e-06,7,7,0,0
3085,3,3,3,2.8635864257609e-06,3,3,0,0
3086,4,4,4,9.585314941773504e-07,4,4,0,0
3087,0,0,0,2.8302978520855504e-06,0,0,0,0
3088,6,6,6,9.574462893624514e-07,6,6,0,0
3089,2,2,2,1.939282226359751e-06,2,2,0,0
3090,0,0,0,2.861993408487251e-06,0,0,0,0
3091,8,8,8,2.8630822752617746e-06,8,8,0,0
3092,1,1,1,1.9037670906385529e-06,1,1,0,0
3093,5,5,5,1.909545899181353e-06,5,5,0,0
3094,3,3,3,1.433547363483001e-06,3,3,0,0
3095,5,5,5,1.911733399140303e-06,5,5,0,0
3096,4,4,4,2.862058105179699e-06,4,4,0,0
3097,1,1,1,2.3845153807044994e-06,1,1,0,0
3098,7,7,7,2.894128417807451e-06,7,7,0,0
3099,1,1,1,1.4341284177987745e-06,1,1,0,0
3100,5,5,5,2.8649328616126013e-06,5,5,0,0
3101,7,7,7,3.806445311838047e-06,7,7,0,0
3102,5,5,5,1.9081628419570507e-06,5,5,0,0
3103,7,7,7,1.9278442380255e-06,7,7,0,0
3104,3,3,3,1.9013061525186004e-06,3,3,0,0
3105,2,2,2,1.430793457046775e-06,2,2,0,0
3106,2,2,2,2.0545399499888317e-06,2,2,0,0
3107,7,7,7,2.8180175775105454e-06,7,7,0,0
3108,3,3,3,1.913208008019751e-06,3,3,0,0
3109,7,7,7,1.885156249770148e-06,7,7,0,0
3110,3,3,3,1.4347387695679004e-06,3,3,0,0
3111,7,7,7,9.536983337499194e-07,7,7,0,0
3112,8,8,8,2.835437012294051e-06,8,8,0,0
3113,5,5,5,9.98120116335599e-07,5,5,0,0
3114,4,4,4,2.026546646105576e-06,4,4,0,0
3115,5,5,5,9.576672361788496e-07,5,5,0,0
3116,2,2,2,2.0240701295026753e-06,2,2,0,0
3117,5,5,5,1.905446778138753e-06,5,5,0,0
3118,6,6,6,4.7657958983649e-06,6,6,0,0
3119,5,5,5,1.94855956969775e-06,5,5,0,0
3120,3,3,3,2.5036507568243493e-06,3,3,0,0
3121,6,6,6,2.8570507808467482e-06,6,6,0,0
3122,7,7,7,1.1937854003107873e-06,7,7,0,0
3123,4,4,4,1.8804199211075456e-06,4,4,0,0
3124,1,1,1,1.1913916013739367e-06,1,1,0,0
3125,7,7,7,3.854492186761149e-06,7,7,0,0
3126,1,1,1,1.9036206051481486e-06,1,1,0,0
3127,5,5,5,1.911752930183752e-06,5,5,0,0
3128,2,2,2,1.967147674530878e-06,2,2,0,0
3129,3,3,3,1.9083532718511265e-06,3,3,0,0
3130,6,6,6,2.8648486321003475e-06,6,6,0,0
3131,3,3,3,2.3863171385585247e-06,3,3,0,0
3132,1,1,1,1.4300720216908758e-06,1,1,0,0
3133,4,4,4,3.7717651366619975e-06,4,4,0,0
3134,2,2,2,2.895629883425954e-06,2,2,0,0
3135,6,6,6,9.991088862904007e-07,6,6,0,0
3136,7,7,7,1.4316571044226123e-06,7,7,0,0
3137,4,4,4,1.4343981931119743e-06,4,4,0,0
3138,3,3,3,2.3841809078106735e-06,3,3,0,0
3139,8,8,8,3.094575195206062e-06,8,8,0,0
3140,0,0,0,1.9047753907486253e-06,0,0,0,0
3141,6,6,6,2.8408203132102017e-06,6,6,0,0
3142,2,2,2,4.766442870618448e-06,2,2,0,0
3143,1,1,1,9.48767700403863e-07,1,1,0,0
3144,6,6,6,3.846191404477395e-06,6,6,0,0
3145,5,5,5,1.8733886726352011e-06,5,5,0,0
3146,3,3,3,9.488751220310121e-07,3,3,0,0
3147,9,9,9,2.8443359383345523e-06,9,9,0,0
3148,1,1,1,1.4314489744648995e-06,1,1,0,0
3149,9,9,9,4.768627929863101e-06,9,9,0,0
3150,3,3,3,1.910673828042775e-06,3,3,0,0
3151,2,2,2,1.9089233393998484e-06,2,2,0,0
3152,1,1,1,1.1963787840407747e-06,1,1,0,0
3153,8,8,8,1.885961914638301e-06,8,8,0,0
3154,4,4,4,2.8536499030451523e-06,4,4,0,0
3155,4,4,4,1.1968316648847122e-06,4,4,0,0
3156,6,6,6,1.8925170905959021e-06,6,6,0,0
3157,5,5,5,9.517443846362994e-07,5,5,0,0
3158,8,8,8,3.1006060789984247e-06,8,8,0,0
3159,6,6,6,2.8584179689872258e-06,6,6,0,0
3160,9,9,9,1.9101446531166744e-06,9,9,0,0
3161,7,7,7,1.1928472898325992e-06,7,7,0,0
3162,7,7,7,2.8344848637118503e-06,7,7,0,0
3163,8,8,8,1.911613769500775e-06,8,8,0,0
3164,6,6,6,1.9455322259887e-06,6,6,0,0
3165,9,9,9,1.4350180053135375e-06,9,9,0,0
3166,7,7,7,2.1429589844856878e-06,7,7,0,0
3167,3,3,3,1.4340222165287742e-06,3,3,0,0
3168,9,9,9,2.867419434338103e-06,9,9,0,0
3169,4,4,4,9.551123048012755e-07,4,4,0,0
3170,0,0,0,1.9079992679138513e-06,0,0,0,0
3171,5,5,5,9.550476072206493e-07,5,5,0,0
3172,4,4,4,2.8886474616740543e-06,4,4,0,0
3173,6,6,6,1.6682385255428755e-06,6,6,0,0
3174,4,4,4,1.90888427731295e-06,4,4,0,0
3175,1,1,1,1.9458251951931516e-06,1,1,0,0
3176,2,2,2,3.830676270411004e-06,2,2,0,0
3177,3,3,3,1.9156127937236533e-06,3,3,0,0
3178,0,0,0,1.6644589233560936e-06,0,0,0,0
3179,0,0,0,2.86307861330215e-06,0,0,0,0
3180,2,2,2,7.619921873924795e-06,2,2,0,0
3181,6,6,6,2.865710449384551e-06,6,6,0,0
3182,6,6,6,3.7651733393317954e-06,6,6,0,0
3183,5,5,5,1.907816772561688e-06,5,5,0,0
3184,7,7,7,1.4333544919864494e-06,7,7,0,0
3185,0,0,0,1.3109629821705937e-06,0,0,0,0
3186,8,8,8,1.910974120278297e-06,8,8,0,0
3187,6,6,6,1.929431151737049e-06,6,6,0,0
3188,4,4,4,1.9067456058508014e-06,4,4,0,0
3189,7,7,7,9.839015960855235e-07,7,7,0,0
3190,9,9,9,1.1962921142583127e-06,9,9,0,0
3191,0,0,0,9.538317868873492e-07,0,0,0,0
3192,7,7,7,3.840551759282107e-06,7,7,0,0
3193,3,3,3,3.851708985536106e-06,3,3,0,0
3194,4,4,4,9.75231934319254e-07,4,4,0,0
3195,2,2,2,1.315405883772769e-06,2,2,0,0
3196,1,1,1,9.560925295915013e-07,1,1,0,0
3197,8,8,8,1.9530517576527018e-06,8,8,0,0
3198,8,8,8,2.387735595910101e-06,8,8,0,0
3199,5,5,5,1.9090893550455235e-06,5,5,0,0
3200,9,9,9,1.9557617179088993e-06,9,9,0,0
3201,2,2,2,1.9116174314603995e-06,2,2,0,0
3202,7,7,7,1.6687335206988507e-06,7,7,0,0
3203,1,1,1,9.570043948414764e-07,1,1,0,0
3204,8,8,8,2.8900146489263534e-06,8,8,0,0
3205,8,8,8,1.434513549725125e-06,8,8,0,0
3206,8,8,8,2.15064514152985e-06,8,8,0,0
3207,2,2,2,2.8560913083452988e-06,2,2,0,0
3208,7,7,7,9.583251951994498e-07,7,7,0,0
3209,6,6,6,2.8423095699281475e-06,6,6,0,0
3210,0,0,0,1.9075195316631266e-06,0,0,0,0
3211,1,1,1,1.930908203107151e-06,1,1,0,0
3212,2,2,2,9.843017583222036e-07,2,2,0,0
3213,7,7,7,1.1957635499548758e-06,7,7,0,0
3214,1,1,1,2.8507202145533483e-06,1,1,0,0
3215,0,0,0,2.382702636971601e-06,0,0,0,0
3216,8,8,8,1.9072387695828752e-06,8,8,0,0
3217,3,3,3,1.9129272459394997e-06,3,3,0,0
3218,6,6,6,1.9435302736070525e-06,6,6,0,0
3219,0,0,0,4.295563964973326e-06,0,0,0,0
3220,5,5,5,3.3328857420578117e-06,5,5,0,0
3221,3,3,3,1.6716137696271005e-06,3,3,0,0
3222,6,6,6,9.585034179693253e-07,6,6,0,0
3223,2,2,2,1.932739259302707e-06,2,2,0,0
3224,8,8,8,4.7758056638258495e-06,8,8,0,0
3225,7,9,9,9.582177735723008e-07,9,9,0,0
3226,0,0,0,1.9051184079188488e-06,0,0,0,0
3227,1,1,1,9.558154294708743e-07,1,1,0,0
3228,4,4,4,4.2883532715976e-06,4,4,0,0
3229,2,2,2,3.7980468743370466e-06,2,2,0,0
3230,1,1,1,1.9039782710450481e-06,1,1,0,0
3231,1,1,1,2.388234863204275e-06,1,1,0,0
3232,4,4,4,9.578857422809506e-07,4,4,0,0
3233,4,4,4,3.817409668371852e-06,4,4,0,0
3234,4,4,4,2.3828784181390006e-06,4,4,0,0
3235,4,4,4,1.9069897456702734e-06,4,4,0,0
3236,7,7,7,1.903103027167674e-06,7,7,0,0
3237,1,1,1,1.4308192749501458e-06,1,1,0,0
3238,6,6,6,1.8906860344003462e-06,6,6,0,0
3239,2,2,2,2.9068115239283543e-06,2,2,0,0
3240,9,9,9,1.911538085153097e-06,9,9,0,0
3241,9,9,9,2.8421386719656994e-06,9,9,0,0
3242,0,0,0,1.9072167969369502e-06,0,0,0,0
3243,0,0,0,2.860544433325174e-06,0,0,0,0
3244,1,1,1,1.9086010745184012e-06,1,1,0,0
3245,8,8,8,1.912224121269901e-06,8,8,0,0
3246,8,8,8,3.0974127196436996e-06,8,8,0,0
3247,4,4,4,2.8602050790027533e-06,4,4,0,0
3248,3,3,3,3.847912598331504e-06,3,3,0,0
3249,4,4,4,2.8659301758438005e-06,4,4,0,0
3250,2,2,2,2.3841455076833995e-06,2,2,0,0
3251,0,0,0,1.911918944941249e-06,0,0,0,0
3252,6,6,6,1.6698052980324007e-06,6,6,0,0
3253,1,1,1,1.9458496094415523e-06,1,1,0,0
3254,6,6,6,1.8968139645636484e-06,6,6,0,0
3255,1,1,1,9.521362303033243e-07,1,1,0,0
3256,2,2,2,2.1495428468298883e-06,2,2,0,0
3257,2,2,2,3.787255860032701e-06,2,2,0,0
3258,2,2,2,1.9070971681856008e-06,2,2,0,0
3259,1,1,1,1.4354199220356634e-06,1,1,0,0
3260,2,2,2,1.9219360343214476e-06,2,2,0,0
3261,3,3,3,3.796826170798795e-06,3,3,0,0
3262,7,7,7,1.1937017823093754e-06,7,7,0,0
3263,8,8,8,2.3813696286012487e-06,8,8,0,0
3264,1,1,1,1.904813232478375e-06,1,1,0,0
3265,0,0,0,1.9078173827402622e-06,0,0,0,0
3266,0,0,0,1.5197580718884218e-06,0,0,0,0
3267,2,2,2,1.929101562936353e-06,2,2,0,0
3268,1,1,1,9.524389650295007e-07,1,1,0,0
3269,6,6,6,1.9118627925251985e-06,6,6,0,0
3270,6,6,6,9.542333980760986e-07,6,6,0,0
3271,0,0,0,1.4340795901901515e-06,0,0,0,0
3272,1,1,1,1.4314105225565754e-06,1,1,0,0
3273,6,6,6,1.952368165802909e-06,6,6,0,0
3274,2,2,2,9.941528311685488e-07,2,2,0,0
3275,5,5,5,1.9119604495188014e-06,5,5,0,0
3276,1,1,1,1.0729281951921132e-06,1,1,0,0
3277,7,7,7,1.949768066111801e-06,7,7,0,0
3278,4,4,4,2.386696777101349e-06,4,4,0,0
3279,8,8,8,1.9109619131540967e-06,8,8,0,0
3280,2,2,2,2.877819824220751e-06,2,2,0,0
3281,1,1,1,1.4270971675500732e-06,1,1,0,0
3282,4,4,4,2.146469726405087e-06,4,4,0,0
3283,3,3,3,1.907519532551305e-06,3,3,0,0
3284,8,8,8,2.383780517867251e-06,8,8,0,0
3285,3,3,3,1.9017822268097007e-06,3,3,0,0
3286,9,9,9,1.911534424081651e-06,9,9,0,0
3287,9,9,9,1.9181030275206012e-06,9,9,0,0
3288,4,4,4,1.9025866695443483e-06,4,4,0,0
3289,8,8,8,2.862172850726097e-06,8,8,0,0
3290,3,3,3,2.3244467163285876e-06,3,3,0,0
3291,4,4,4,2.3846008296857235e-06,4,4,0,0
3292,7,7,7,1.550138061467976e-06,7,7,0,0
3293,2,2,2,1.4332971192132504e-06,2,2,0,0
3294,7,7,7,1.6665933226800433e-06,7,7,0,0
3295,5,5,5,1.728249664267878e-06,5,5,0,0
3296,7,7,7,2.8585107418876987e-06,7,7,0,0
3297,0,0,0,2.862067871589602e-06,0,0,0,0
3298,4,4,4,1.954724121233653e-06,4,4,0,0
3299,3,3,3,1.9091381844305033e-06,3,3,0,0
3300,3,3,3,1.4325073243171005e-06,3,3,0,0
3301,2,2,2,1.8899658194015956e-06,2,2,0,0
3302,6,6,6,1.908850098431003e-06,6,6,0,0
3303,7,7,7,1.9025048825227486e-06,7,7,0,0
3304,6,6,6,9.973510746164038e-07,6,6,0,0
3305,0,0,0,2.140997924726662e-06,0,0,0,0
3306,0,0,0,1.9087841796050498e-06,0,0,0,0
3307,6,6,6,1.946508788819301e-06,6,6,0,0
3308,7,7,7,1.908078612444797e-06,7,7,0,0
3309,7,7,7,1.9087524414374e-06,7,7,0,0
3310,0,0,0,1.907143554191748e-06,0,0,0,0
3311,5,5,5,2.8804077150113017e-06,5,5,0,0
3312,5,5,5,3.7909179688710992e-06,5,5,0,0
3313,8,8,8,2.861611328341951e-06,8,8,0,0
3314,1,1,1,2.8563403322579006e-06,1,1,0,0
3315,0,0,0,2.1441842650293808e-06,0,0,0,0
3316,7,7,7,2.025200500410662e-06,7,7,0,0
3317,0,0,0,2.385692138950901e-06,0,0,0,0
3318,2,2,2,1.9066503913478527e-06,2,2,0,0
3319,8,8,8,1.9334838867735016e-06,8,8,0,0
3320,1,1,1,1.4278710933623984e-06,1,1,0,0
3321,5,5,5,2.8624536128063482e-06,5,5,0,0
3322,0,0,0,1.8670410160126494e-06,0,0,0,0
3323,8,8,8,2.1410296628943115e-06,8,8,0,0
3324,8,8,8,2.3846899415147504e-06,8,8,0,0
3325,0,0,0,9.470703119518475e-07,0,0,0,0
3326,3,3,3,9.202880857372975e-07,3,3,0,0
3327,2,2,2,2.8123046877936986e-06,2,2,0,0
3328,7,7,7,2.866479492880103e-06,7,7,0,0
3329,7,7,7,2.8585961917571012e-06,7,7,0,0
3330,2,2,2,2.3805822753075745e-06,2,2,0,0
3331,6,6,6,1.911693114919899e-06,6,6,0,0
3332,4,4,4,1.8709350584344975e-06,4,4,0,0
3333,7,7,7,1.8654296880527e-06,7,7,0,0
3334,5,5,5,1.4303076172339502e-06,5,5,0,0
3335,5,5,5,1.4335656741693015e-06,5,5,0,0
3336,5,5,5,1.6667071531806243e-06,5,5,0,0
3337,2,2,2,1.9101733403914523e-06,2,2,0,0
3338,9,9,9,9.358154304806021e-07,9,9,0,0
3339,2,2,2,9.881958007440517e-07,2,2,0,0
3340,8,8,8,1.9045501709058499e-06,8,8,0,0
3341,4,4,4,3.826416016039502e-06,4,4,0,0
3342,6,6,6,2.383188476784426e-06,6,6,0,0
3343,8,8,8,9.814453125756017e-07,8,8,0,0
3344,6,6,6,1.4343041989661742e-06,6,6,0,0
3345,5,5,5,1.9540771489801045e-06,5,5,0,0
3346,0,0,0,2.3803063964322746e-06,0,0,0,0
3347,0,0,0,4.7719848641492035e-06,0,0,0,0
3348,8,8,8,3.861779784841701e-06,8,8,0,0
3349,7,7,7,1.4312658689341617e-06,7,7,0,0
3350,6,6,6,1.9101281738542752e-06,6,6,0,0
3351,1,1,1,1.9109948734552518e-06,1,1,0,0
3352,7,7,7,1.9270263678095034e-06,7,7,0,0
3353,1,1,1,1.4337744138614994e-06,1,1,0,0
3354,1,1,1,1.4284643556905507e-06,1,1,0,0
3355,2,2,2,1.9270019535611027e-06,2,2,0,0
3356,7,7,7,1.4270153805284735e-06,7,7,0,0
3357,4,4,4,1.893237303818296e-06,4,4,0,0
3358,0,0,0,2.8609399418400017e-06,0,0,0,0
3359,0,0,0,3.7915283197520466e-06,0,0,0,0
3360,7,7,7,1.906219482705751e-06,7,7,0,0
3361,7,7,7,1.931994628279199e-06,7,7,0,0
3362,6,6,6,1.889013670819395e-06,6,6,0,0
3363,3,3,3,1.9067022702934366e-06,3,3,0,0
3364,8,8,8,3.815454101996352e-06,8,8,0,0
3365,6,6,6,1.9052563473564987e-06,6,6,0,0
3366,4,4,4,1.9366088874761545e-06,4,4,0,0
3367,2,2,2,4.7631958004501485e-06,2,2,0,0
3368,0,0,0,2.4139836883596555e-06,0,0,0,0
3369,9,9,9,1.9505859381041546e-06,9,9,0,0
3370,4,4,4,9.562164304810494e-07,4,4,0,0
3371,0,0,0,2.8499389657099528e-06,0,0,0,0
3372,5,5,5,1.9115075682307747e-06,5,5,0,0
3373,7,7,7,1.1923187255291623e-06,7,7,0,0
3374,8,8,8,4.769318847408499e-06,8,8,0,0
3375,2,2,2,2.889770508218703e-06,2,2,0,0
3376,7,7,7,9.98200614915623e-07,7,7,0,0
3377,4,4,4,9.564868159728235e-07,4,4,0,0
3378,7,7,7,1.6730456542379812e-06,7,7,0,0
3379,1,1,1,2.3832507327625763e-06,1,1,0,0
3380,1,1,1,1.9024877921935968e-06,1,1,0,0
3381,3,3,3,1.9261230477241043e-06,3,3,0,0
3382,6,6,6,1.9332275407180077e-06,6,6,0,0
3383,6,6,6,1.9101782227082253e-06,6,6,0,0
3384,2,2,2,2.3871899417216014e-06,2,2,0,0
3385,9,9,9,1.9116577156808034e-06,9,9,0,0
3386,1,1,1,2.3886999507283235e-06,1,1,0,0
3387,9,9,9,2.872631835515449e-06,9,9,0,0
3388,4,4,4,2.383353271184774e-06,4,4,0,0
3389,8,8,8,2.863182372969675e-06,8,8,0,0
3390,3,3,3,3.7763916012067966e-06,3,3,0,0
3391,6,6,6,9.543078611784495e-07,6,6,0,0
3392,9,9,9,1.9106420898751253e-06,9,9,0,0
3393,5,5,5,2.86037109376025e-06,5,5,0,0
3394,9,9,9,1.9113909912604754e-06,9,9,0,0
3395,6,6,6,1.9540405276075035e-06,6,6,0,0
3396,2,2,2,2.8877563469364986e-06,2,2,0,0
3397,4,4,4,3.836157226544401e-06,4,4,0,0
3398,6,6,6,1.4278857420890745e-06,6,6,0,0
3399,7,7,7,1.0007202142503502e-06,7,7,0,0
3400,7,7,7,1.915405274388604e-06,7,7,0,0
3401,0,0,0,2.8157348630486467e-06,0,0,0,0
3402,6,6,6,1.9405273441464033e-06,6,6,0,0
3403,6,6,6,3.861584472630852e-06,6,6,0,0
3404,9,9,9,1.386250633228503e-06,9,9,0,0
3405,4,4,4,3.1041943358012247e-06,4,4,0,0
3406,8,8,8,1.8998901367694998e-06,8,8,0,0
3407,3,3,3,2.872399901931999e-06,3,3,0,0
3408,5,5,5,1.907170410930803e-06,5,5,0,0
3409,3,3,3,2.8638964844063253e-06,3,3,0,0
3410,4,4,4,1.4289471437223256e-06,4,4,0,0
3411,9,9,9,3.837316894461651e-06,9,9,0,0
3412,0,0,0,1.9086352542885265e-06,0,0,0,0
3413,0,0,0,1.4296398926916254e-06,0,0,0,0
3414,5,5,5,2.8647583008023503e-06,5,5,0,0
3415,2,2,2,1.8999145510179005e-06,2,2,0,0
3416,5,5,5,2.8630126953643753e-06,5,5,0,0
3417,0,0,0,1.9383666991501514e-06,0,0,0,0
3418,7,7,7,5.978982544618816e-07,7,7,0,0
3419,1,1,1,9.569110108742507e-07,1,1,0,0
3420,1,1,1,1.0760025024314501e-06,1,1,0,0
3421,1,1,1,9.545654293674488e-07,1,1,0,0
3422,6,0,0,1.073927001993269e-06,0,0,0,0
3423,7,7,7,1.910761719514653e-06,7,7,0,0
3424,6,6,6,1.910207519273399e-06,6,6,0,0
3425,7,7,7,9.577392576787247e-07,7,7,0,0
3426,9,9,9,5.762756346783249e-06,9,9,0,0
3427,6,6,6,1.932568359563902e-06,6,6,0,0
3428,6,6,6,1.8630126952245973e-06,6,6,0,0
3429,4,4,4,1.9404296871528004e-06,4,4,0,0
3430,1,1,1,1.430802002211351e-06,1,1,0,0
3431,4,4,4,2.827062989041451e-06,4,4,0,0
3432,3,3,3,2.1497778319723437e-06,3,3,0,0
3433,1,1,1,2.3887719722281986e-06,1,1,0,0
3434,1,1,1,9.57272948909349e-07,1,1,0,0
3435,2,2,2,9.577221682377512e-07,2,2,0,0
3436,2,2,2,9.586499025715511e-07,2,2,0,0
3437,4,4,4,1.9143554688128006e-06,4,4,0,0
3438,1,1,1,1.4344104002361746e-06,1,1,0,0
3439,0,0,0,1.4276037596516744e-06,0,0,0,0
3440,8,8,8,1.9095385743739257e-06,8,8,0,0
3441,7,7,7,1.9115734861685496e-06,7,7,0,0
3442,6,6,6,1.9173095697766485e-06,6,6,0,0
3443,3,3,3,1.933569336642904e-06,3,3,0,0
3444,4,4,4,2.267405700751013e-06,4,4,0,0
3445,0,0,0,3.1024200439766503e-06,0,0,0,0
3446,0,0,0,9.54004516717788e-07,0,0,0,0
3447,6,6,6,2.897424316472552e-06,6,6,0,0
3448,3,3,3,1.9343749997347004e-06,3,3,0,0
3449,3,3,3,1.9289306649739046e-06,3,3,0,0
3450,0,0,0,1.1968640136750253e-06,0,0,0,0
3451,7,7,7,2.895092773513852e-06,7,7,0,0
3452,1,1,1,1.609781249967135e-06,1,1,0,0
3453,7,7,7,1.1028381652899988e-06,7,7,0,0
3454,1,1,1,1.908500976810501e-06,1,1,0,0
3455,1,1,1,1.923791504765404e-06,1,1,0,0
3456,3,3,3,2.8578955078018e-06,3,3,0,0
3457,1,1,1,1.9084179685435743e-06,1,1,0,0
3458,0,0,0,1.8639038081857962e-06,0,0,0,0
3459,9,9,9,1.8689453131770506e-06,9,9,0,0
3460,9,9,9,1.1923666382029907e-06,9,9,0,0
3461,7,7,7,1.8958862302298485e-06,7,7,0,0
3462,5,5,5,9.560498046568e-07,5,5,0,0
3463,4,4,4,1.8883300789696023e-06,4,4,0,0
3464,1,1,1,1.189304199122887e-06,1,1,0,0
3465,4,4,4,4.804821777781854e-06,4,4,0,0
3466,8,8,8,2.3880957034094763e-06,8,8,0,0
3467,9,9,9,1.432252807465062e-06,9,9,0,0
3468,5,5,5,2.3802941893080742e-06,5,5,0,0
3469,3,3,3,2.848181152259599e-06,3,3,0,0
3470,5,5,5,2.8295654299625994e-06,5,5,0,0
3471,1,1,1,2.856396484673951e-06,1,1,0,0
3472,9,9,9,1.431149902586526e-06,9,9,0,0
3473,8,8,8,2.861682128596499e-06,8,8,0,0
3474,2,2,2,2.8608679203401266e-06,2,2,0,0
3475,3,3,3,9.577612303246497e-07,3,3,0,0
3476,3,3,3,1.193218383654937e-06,3,3,0,0
3477,9,9,9,2.829748535049248e-06,9,9,0,0
3478,9,9,9,3.7718750007798008e-06,9,9,0,0
3479,0,0,0,1.5453469848214496e-06,0,0,0,0
3480,1,1,1,1.9059692384360005e-06,1,1,0,0
3481,0,0,0,1.9038940433091511e-06,0,0,0,0
3482,2,2,2,2.864979858241412e-06,2,2,0,0
3483,9,9,9,2.9108764643126506e-06,9,9,0,0
3484,3,3,3,1.9385742184852006e-06,3,3,0,0
3485,9,9,9,3.84007568321465e-06,9,9,0,0
3486,3,3,3,9.760009760384492e-07,3,3,0,0
3487,3,3,3,2.8856201179650043e-06,3,3,0,0
3488,6,6,6,1.9230712897666535e-06,6,6,0,0
3489,2,2,2,2.3888476565758765e-06,2,2,0,0
3490,4,4,4,1.3120959472256999e-06,4,4,0,0
3491,9,9,9,1.9069873040677976e-06,9,9,0,0
3492,8,8,8,2.025826415952281e-06,8,8,0,0
3493,3,3,3,3.0973739624240437e-06,3,3,0,0
3494,7,7,7,1.8908447270149509e-06,7,7,0,0
3495,4,4,4,9.787963861640492e-07,4,4,0,0
3496,0,0,0,9.541394043743878e-07,0,0,0,0
3497,4,4,4,1.3085174559446244e-06,4,4,0,0
3498,7,7,7,7.179028318482494e-07,7,7,0,0
3499,8,8,8,1.9355834961487517e-06,8,8,0,0
3500,4,4,4,3.2190963439870934e-06,4,4,0,0
3501,9,9,9,1.3121820068295875e-06,9,9,0,0
3502,8,8,8,1.954785155078298e-06,8,8,0,0
3503,9,1,1,2.8609008797531033e-06,1,1,0,0
3504,9,9,9,1.6718515014613189e-06,9,9,0,0
3505,7,7,7,1.90991210935465e-06,7,7,0,0
3506,5,5,5,4.794079590197953e-06,5,5,0,0
3507,9,9,9,1.9024008177659368e-06,9,9,0,0
3508,2,2,2,1.9007812497306986e-06,2,2,0,0
3509,8,8,8,2.3801464843486997e-06,8,8,0,0
3510,2,2,2,1.91550292960585e-06,2,2,0,0
3511,2,2,2,1.4329443360772132e-06,2,2,0,0
3512,0,0,0,1.4321252441718002e-06,0,0,0,0
3513,2,2,2,1.8784179687258984e-06,2,2,0,0
3514,2,2,2,2.820166015382597e-06,2,2,0,0
3515,3,3,3,1.8881103507339958e-06,3,3,0,0
3516,8,8,8,1.904986572043299e-06,8,8,0,0
3517,4,4,4,2.3797058101848734e-06,4,4,0,0
3518,6,6,6,2.380281982183874e-06,6,6,0,0
3519,8,8,8,2.864956054615675e-06,8,8,0,0
3520,6,4,4,2.3842260743478505e-06,4,4,0,0
3521,8,8,8,1.9374755844125957e-06,8,8,0,0
3522,2,2,2,2.858728027632651e-06,2,2,0,0
3523,4,4,4,1.9316528323543025e-06,4,4,0,0
3524,6,6,6,2.8459350591703014e-06,6,6,0,0
3525,7,7,7,2.8581799318416756e-06,7,7,0,0
3526,9,9,9,1.5477267456542876e-06,9,9,0,0
3527,3,3,3,3.8143725582528987e-06,3,3,0,0
3528,3,3,3,3.7854492198619027e-06,3,3,0,0
3529,9,9,9,9.605468758167035e-07,9,9,0,0
3530,4,4,4,1.9122619629996507e-06,4,4,0,0
3531,3,3,3,1.872314452810997e-06,3,3,0,0
3532,1,1,1,1.435021972362449e-06,1,1,0,0
3533,4,4,4,1.910541992167225e-06,4,4,0,0
3534,4,8,8,2.86373046876065e-06,8,8,0,0
3535,7,7,7,2.877758788599749e-06,7,7,0,0
3536,0,0,0,2.5028555297179622e-06,0,0,0,0
3537,5,5,5,1.9030029303479523e-06,5,5,0,0
3538,9,9,9,2.856809082629752e-06,9,9,0,0
3539,6,6,6,1.428925781254975e-06,6,6,0,0
